user_id,age_group,gender,country,device_type,signup_source,signup_date,trial_end_date,subscription_date,cancellation_date,last_active_date,is_premium,free_trial_used,cancelled_subscription,subscription_plan,monthly_cost,payment_method,daily_listening_mins,skip_rate,repeat_play_count,playlist_count
U00116,45-54,Prefer not to say,,desktop,,2021-10-30,2021-11-22,2022-01-22,2023-08-06,2024-05-06,1,1,1,individual,9.99,paypal,14.0,0.15,35.0,5.0
U01717,18-24,M,UK,mobile,referral,2021-03-30,2021-03-10,,,2024-04-15,0,1,0,free,0.0,,41.0,0.43,12.0,4.0
U00232,25-34,F,India,mobile,ad,2023-08-24,2023-03-30,,,2023-07-10,0,1,0,free,0.0,,103.0,0.21,62.0,14.0
U01879,18-24,M,US,desktop,referral,2022-08-04,2022-03-30,2022-10-11,,2023-02-22,1,1,0,individual,9.99,card,111.0,0.94,79.0,2.0
U01832,35-44,Other,US,mobile,ad,2021-01-26,,,,2023-03-30,0,0,0,free,0.0,,48.0,0.34,59.0,34.0
U01725,18-24,F,UK,smart_tv,,2022-02-08,,2022-09-28,2023-03-13,2023-01-14,1,0,1,student,4.99,card,54.0,0.77,68.0,19.0
U00983,25-34,F,US,mobile,social_media,2021-03-28,,,,2023-03-30,0,0,0,free,0.0,,134.0,0.18,50.0,45.0
U00753,55+,Prefer not to say,Australia,mobile,social_media,2022-02-09,2022-03-30,2022-03-19,2023-06-01,2024-09-30,1,1,1,family,15.99,apple_pay,78.0,0.45,55.0,16.0
U00611,25-34,F,UK,mobile,ad,2021-07-25,,2022-01-08,2023-10-19,2024-03-15,1,0,1,family,15.99,paypal,171.0,0.39,45.0,44.0
U00535,18-24,M,US,mobile,,2021-03-30,2021-06-30,2021-03-30,,2023-03-30,1,1,0,,15.99,apple_pay,73.0,0.12,24.0,17.0
U01489,45-54,F,UK,mobile,,2023-12-07,2024-01-06,2024-03-30,,2024-10-14,1,1,0,student,4.99,card,27.0,0.81,36.0,16.0
U00651,35-44,M,India,mobile,organic,2022-03-30,,2022-03-30,,2023-01-30,1,0,0,student,4.99,google_pay,92.0,0.0,99.0,44.0
U01923,18-24,M,US,mobile,ad,2022-12-10,,2023-10-01,2024-06-26,2023-05-15,1,0,1,family,15.99,paypal,8.0,0.91,33.0,34.0
U00944,35-44,Other,Germany,desktop,social_media,2021-03-30,2021-07-30,2021-11-30,,2023-10-15,1,1,0,family,,card,82.0,0.33,58.0,41.0
U01303,25-34,Other,UK,desktop,ad,2021-07-19,2021-03-30,2021-08-19,2022-01-01,,1,1,1,,15.99,apple_pay,167.0,0.28,78.0,23.0
U01776,25-34,Prefer not to say,UK,desktop,,2022-03-30,2022-06-30,2022-03-30,,2024-09-09,1,1,0,family,15.99,google_pay,24.0,0.29,7.0,23.0
U00434,45-54,Other,US,tablet,referral,,,2022-03-06,,,1,0,0,family,15.99,apple_pay,126.0,0.02,0.0,47.0
U00121,18-24,Prefer not to say,France,mobile,social_media,2021-02-22,,,,2024-03-30,0,0,0,free,0.0,,40.0,0.41,24.0,43.0
U01394,35-44,M,Australia,desktop,ad,2023-09-16,,2024-02-18,2025-11-30,2023-07-30,1,0,1,family,15.99,google_pay,41.0,0.95,67.0,9.0
U01756,55+,F,India,mobile,ad,2022-09-17,2022-03-30,2022-11-30,2024-03-30,2023-08-28,1,1,1,family,15.99,paypal,149.0,0.67,64.0,31.0
U01455,18-24,F,UK,tablet,,2021-12-30,,2022-03-30,,2024-12-30,1,0,0,,9.99,apple_pay,161.0,0.8,27.0,20.0
U01041,18-24,F,UK,mobile,,,,2022-08-01,2022-12-19,2024-11-21,1,0,1,student,4.99,card,58.0,0.15,13.0,41.0
U01477,35-44,F,India,mobile,ad,2022-02-06,,2022-11-06,,2023-08-08,1,0,0,student,4.99,paypal,131.0,0.62,43.0,23.0
U01549,45-54,M,UK,mobile,,2021-02-28,,2021-06-30,2022-01-30,2023-10-30,1,0,1,student,4.99,paypal,17.0,0.88,55.0,0.0
U00136,55+,Other,India,,,2021-08-31,,2022-11-02,2023-03-20,2024-08-30,1,0,1,family,15.99,paypal,74.0,0.98,,24.0
U01695,45-54,Prefer not to say,UK,mobile,,2023-03-05,2023-04-04,,,2023-01-29,0,1,0,free,0.0,,155.0,0.8,28.0,35.0
U00756,25-34,F,UK,smart_tv,ad,2021-09-30,,2021-12-30,2022-03-23,2023-11-06,1,0,1,individual,9.99,card,92.0,0.91,73.0,11.0
U00994,45-54,F,Australia,mobile,organic,2023-08-30,2023-08-09,2024-03-30,2024-11-30,2023-09-08,1,1,1,individual,9.99,google_pay,140.0,0.93,40.0,3.0
U00555,18-24,M,France,desktop,referral,2022-03-30,2023-01-13,2023-03-30,,2023-05-30,1,1,0,individual,9.99,paypal,108.0,0.68,47.0,50.0
U00695,45-54,Other,UK,tablet,organic,2023-03-30,,2023-03-30,,2024-03-30,1,0,0,individual,9.99,card,,0.12,66.0,23.0
U01194,25-34,Other,UK,mobile,,2021-10-21,,2021-11-30,,2024-12-30,1,0,0,individual,9.99,card,64.0,0.09,18.0,30.0
U01742,35-44,M,UK,mobile,,2022-01-24,,,,2023-09-09,0,0,0,free,0.0,,61.0,0.96,80.0,37.0
U00887,45-54,Other,UK,mobile,social_media,2022-12-09,2023-03-30,2022-12-28,2024-08-06,2024-06-22,1,1,1,family,15.99,google_pay,43.0,0.98,41.0,9.0
U00110,35-44,M,Brazil,mobile,ad,2022-03-30,,,,2023-12-30,0,0,0,free,0.0,,30.0,0.84,14.0,40.0
U01443,35-44,F,India,mobile,organic,2021-12-17,,2022-02-13,2023-03-30,2023-05-30,1,0,1,student,4.99,apple_pay,86.0,0.39,10.0,46.0
U01893,45-54,Prefer not to say,UK,desktop,social_media,2023-12-29,2024-01-30,2024-05-18,,2024-10-30,1,1,0,family,15.99,google_pay,83.0,0.09,59.0,18.0
U00757,45-54,F,UK,mobile,ad,2021-03-30,2022-01-06,2021-12-30,,2024-03-30,1,1,0,family,15.99,apple_pay,180.0,0.13,66.0,24.0
U00589,45-54,F,Australia,mobile,,2023-11-02,2023-12-02,2024-02-07,,2023-03-17,1,1,0,student,4.99,card,55.0,0.42,80.0,4.0
U00238,35-44,F,UK,tablet,,,2021-03-30,2021-07-16,,2023-01-03,1,1,0,family,15.99,card,77.0,0.73,21.0,4.0
U01858,55+,F,,mobile,organic,2023-10-11,,2023-05-12,,2023-03-30,1,0,0,student,4.99,google_pay,169.0,0.04,55.0,10.0
U01161,25-34,Prefer not to say,UK,desktop,social_media,2022-05-26,2022-06-30,2022-06-30,,2023-12-29,1,1,0,family,15.99,,66.0,0.5,10.0,4.0
U00064,55+,M,Canada,mobile,social_media,2022-03-30,2022-05-25,2022-03-30,,2023-05-04,1,1,0,student,,paypal,151.0,0.71,44.0,4.0
U00793,45-54,Other,,desktop,organic,2022-03-30,2022-03-30,2022-11-30,,2024-09-18,1,1,0,student,4.99,card,126.0,0.15,78.0,24.0
U00910,18-24,Other,UK,mobile,ad,2023-05-30,2023-06-16,2023-07-17,,2023-03-30,1,1,0,student,4.99,card,154.0,0.93,41.0,15.0
U01954,18-24,Prefer not to say,UK,desktop,social_media,2022-09-21,,,,,0,0,0,free,0.0,,35.0,0.28,73.0,44.0
U00282,55+,Other,US,mobile,social_media,2022-07-30,,2022-08-09,,2023-10-21,1,0,0,individual,9.99,card,52.0,0.97,0.0,34.0
U00819,45-54,F,UK,mobile,referral,2022-08-12,2023-07-01,2023-03-30,2023-03-30,2023-09-25,1,1,1,student,4.99,card,174.0,0.97,78.0,31.0
U01600,25-34,F,Brazil,desktop,organic,2023-03-30,,2023-04-20,,2023-03-29,1,0,0,individual,9.99,google_pay,102.0,0.58,41.0,27.0
U00991,55+,F,UK,mobile,,2021-09-02,2021-03-30,2021-03-22,2022-12-30,2024-10-17,1,1,1,family,15.99,card,8.0,0.64,99.0,44.0
U00325,18-24,M,UK,smart_tv,organic,2022-01-14,,2022-03-30,,2024-02-14,1,0,0,family,15.99,card,156.0,0.96,18.0,2.0
U01274,35-44,M,UK,mobile,organic,2022-08-30,,,,2024-03-19,0,0,0,free,0.0,,160.0,0.92,35.0,35.0
U01178,35-44,,Germany,mobile,organic,2023-03-30,2023-03-30,2023-03-30,2024-03-12,2023-05-15,1,1,1,individual,9.99,card,109.0,0.97,37.0,11.0
U01960,35-44,Other,US,mobile,organic,2023-01-30,,2023-03-06,2025-03-30,2024-10-02,1,0,1,family,15.99,google_pay,39.0,0.45,60.0,25.0
U01981,25-34,F,India,tablet,ad,2021-06-22,,,,2023-04-01,0,0,0,free,0.0,,80.0,0.05,40.0,17.0
U01484,25-34,Other,US,desktop,referral,2023-07-30,2023-08-05,,,2024-08-23,0,1,0,free,0.0,,37.0,,29.0,20.0
U01371,25-34,,UK,tablet,organic,2022-03-30,2022-03-30,2022-03-07,2022-09-30,2024-04-30,1,1,1,individual,9.99,card,59.0,0.47,70.0,1.0
U01353,25-34,M,US,mobile,organic,2023-10-30,,2024-06-04,2025-03-30,2023-03-12,1,0,1,family,15.99,paypal,39.0,0.83,30.0,15.0
U00252,25-34,M,UK,mobile,,2023-04-30,2023-05-30,,,2024-01-13,0,1,0,free,,,66.0,0.75,24.0,
U01121,55+,Prefer not to say,US,mobile,,2023-08-21,,2023-03-30,2023-06-11,2023-03-06,1,0,1,individual,9.99,google_pay,28.0,0.08,52.0,3.0
U01619,35-44,F,UK,mobile,ad,2023-01-20,2023-02-19,2023-03-30,,2024-05-09,1,1,0,student,4.99,paypal,35.0,0.39,95.0,3.0
U00615,25-34,M,US,mobile,ad,2023-03-30,2023-09-07,2023-09-10,2025-03-30,,1,1,1,individual,9.99,card,168.0,0.47,78.0,1.0
U00571,18-24,Prefer not to say,India,desktop,organic,2021-05-30,,,,,0,0,0,free,0.0,,11.0,0.42,18.0,8.0
U01451,55+,M,Australia,,social_media,2023-06-27,2023-07-27,2023-08-25,2024-03-19,2024-03-30,1,1,1,family,,google_pay,105.0,0.03,,47.0
U01874,45-54,Other,Canada,mobile,organic,2023-10-20,,2023-12-09,,2023-02-28,1,0,0,individual,9.99,card,90.0,0.96,84.0,30.0
U00299,35-44,F,UK,,,2022-01-07,,2022-06-30,2023-04-29,2023-08-11,1,0,1,family,15.99,apple_pay,6.0,0.35,14.0,3.0
U00122,55+,,,desktop,,2023-08-05,,2023-05-30,,2024-03-30,1,0,0,individual,9.99,apple_pay,176.0,0.7,62.0,30.0
U01581,35-44,Other,Australia,mobile,ad,2023-08-30,2023-09-10,2023-12-25,2025-12-09,2023-05-29,1,1,1,family,15.99,google_pay,167.0,0.91,44.0,36.0
U00024,35-44,F,US,mobile,referral,2023-03-30,2023-04-29,,,2023-06-13,0,1,0,free,0.0,,,0.43,92.0,38.0
U00355,45-54,Prefer not to say,US,mobile,organic,2021-03-30,2021-11-25,2022-03-30,,2023-09-23,1,1,0,individual,9.99,apple_pay,40.0,0.56,87.0,10.0
U00858,55+,Prefer not to say,US,mobile,ad,2022-03-30,2022-03-30,2022-05-04,2022-10-25,2023-08-30,1,1,1,family,15.99,paypal,,0.51,84.0,40.0
U01008,35-44,M,Canada,mobile,,2022-04-30,,2022-08-13,2023-11-30,2023-10-07,1,0,1,individual,9.99,,136.0,0.16,30.0,29.0
U01180,55+,M,UK,desktop,,2023-03-30,2023-03-09,2023-05-18,,,1,1,0,individual,9.99,paypal,96.0,0.94,,30.0
U00545,25-34,F,US,mobile,social_media,2022-10-04,,2022-10-29,2023-12-30,2024-11-30,1,0,1,individual,9.99,card,36.0,0.96,55.0,20.0
U00573,35-44,F,UK,mobile,organic,2023-06-17,2023-07-17,2023-07-10,,2024-05-30,1,1,0,family,15.99,card,38.0,0.5,66.0,4.0
U00614,55+,Other,US,mobile,referral,2022-03-30,,,,,0,0,0,free,0.0,,123.0,0.19,96.0,12.0
U00050,35-44,,UK,tablet,organic,2021-03-30,2021-02-12,2021-03-30,2023-04-13,2024-07-02,1,1,1,individual,9.99,paypal,41.0,0.09,95.0,14.0
U00174,35-44,Prefer not to say,France,mobile,,2022-03-30,,2022-03-30,,2024-03-30,1,0,0,individual,9.99,paypal,,0.61,65.0,
U01732,25-34,Other,UK,mobile,,2021-03-30,,,,2024-04-23,0,0,0,free,0.0,,176.0,0.66,4.0,4.0
U00481,55+,Prefer not to say,US,mobile,social_media,2021-10-01,,,,2023-02-03,0,0,0,free,0.0,,89.0,0.5,88.0,2.0
U00734,35-44,Prefer not to say,Australia,desktop,,2021-03-06,,2021-03-14,2022-05-30,2024-03-30,1,0,1,family,15.99,apple_pay,12.0,0.53,46.0,48.0
U01568,55+,Other,,tablet,ad,2023-11-16,,2023-03-12,,2024-12-12,1,0,0,individual,9.99,google_pay,101.0,0.57,57.0,10.0
U00479,55+,Prefer not to say,US,mobile,organic,2022-01-30,,2022-06-06,2024-05-22,2023-04-06,1,0,1,family,15.99,apple_pay,28.0,0.22,90.0,50.0
U01165,18-24,Prefer not to say,US,mobile,social_media,2022-05-29,,2022-11-20,2023-12-01,,1,0,1,individual,9.99,paypal,156.0,0.8,9.0,49.0
U01381,55+,Other,India,mobile,,2021-03-30,,2021-03-30,,2024-12-30,1,0,0,family,15.99,google_pay,116.0,0.84,32.0,34.0
U01885,45-54,Other,UK,mobile,referral,2022-02-28,,,,2024-10-06,0,0,0,free,0.0,,29.0,0.76,56.0,40.0
U01711,18-24,Other,US,desktop,ad,2021-03-30,2021-03-30,2022-04-03,2022-12-09,2023-05-10,1,1,1,student,,,91.0,0.29,10.0,41.0
U01875,18-24,Prefer not to say,UK,mobile,organic,2022-05-15,,2022-07-01,2024-10-06,2024-05-18,1,0,1,family,15.99,,52.0,0.15,100.0,27.0
U01700,55+,Prefer not to say,Germany,desktop,,2021-05-29,,,,2024-09-04,0,0,0,free,0.0,,39.0,0.13,57.0,26.0
U00742,25-34,M,UK,mobile,,2023-04-29,,2023-09-12,2025-05-13,,1,0,1,individual,9.99,google_pay,54.0,0.75,84.0,37.0
U01918,25-34,Prefer not to say,UK,,ad,2023-12-22,,2024-01-14,2025-11-30,2023-03-30,1,0,1,family,15.99,google_pay,118.0,0.95,55.0,4.0
U01114,55+,F,UK,mobile,,2022-03-19,2022-04-30,2022-09-12,,2023-07-30,1,1,0,individual,9.99,card,63.0,0.27,87.0,45.0
U00257,45-54,F,US,mobile,,2022-09-27,2022-03-30,2023-02-19,2024-09-03,2023-06-30,1,1,1,family,15.99,google_pay,,0.23,22.0,20.0
U00367,55+,F,India,desktop,social_media,2021-03-30,2021-03-30,,,2024-12-30,0,1,0,free,0.0,,83.0,0.83,9.0,46.0
U00369,25-34,F,Germany,mobile,,2021-10-26,,2022-01-05,2022-11-18,2023-09-30,1,0,1,student,4.99,paypal,2.0,0.19,28.0,16.0
U01818,25-34,Other,UK,desktop,ad,2021-04-13,,2021-09-24,2022-03-30,2024-09-22,1,0,1,student,4.99,google_pay,148.0,0.34,17.0,42.0
U01324,18-24,M,Australia,mobile,ad,2023-10-07,,2023-12-22,2025-12-03,2024-04-06,1,0,1,family,15.99,card,73.0,0.95,61.0,26.0
U01380,35-44,M,Germany,mobile,referral,,,2023-08-30,,2023-02-28,1,0,0,student,4.99,google_pay,52.0,0.51,81.0,37.0
U01989,35-44,,UK,desktop,social_media,2021-07-26,2021-08-25,2022-01-14,,2023-01-30,1,1,0,individual,9.99,apple_pay,3.0,0.12,92.0,42.0
U00839,55+,M,UK,desktop,ad,2023-01-30,2023-03-30,2023-03-30,2025-01-25,2024-07-15,1,1,1,,15.99,apple_pay,164.0,0.51,45.0,19.0
U00308,25-34,Other,UK,tablet,ad,2022-02-28,2022-03-20,2022-04-26,2022-12-30,2024-03-30,1,1,1,individual,9.99,paypal,78.0,0.86,99.0,43.0
U00786,35-44,Prefer not to say,UK,mobile,social_media,2023-10-19,,,,2023-05-10,0,0,0,free,0.0,,129.0,0.28,94.0,0.0
U01115,45-54,,UK,desktop,ad,2022-12-30,,2022-12-30,,2023-04-18,1,0,0,individual,9.99,card,67.0,0.44,79.0,25.0
U01537,,M,India,mobile,social_media,,2023-05-09,2023-06-03,2023-03-30,2023-03-30,1,1,1,,15.99,google_pay,71.0,0.09,7.0,43.0
U01432,18-24,Other,Brazil,mobile,organic,2023-04-30,2023-05-19,2023-11-10,2025-07-15,2023-09-13,1,1,1,family,15.99,google_pay,154.0,0.03,6.0,31.0
U00894,35-44,Other,UK,mobile,social_media,2022-04-27,,2022-08-21,,2023-06-28,1,0,0,family,15.99,apple_pay,24.0,0.66,37.0,19.0
U00271,35-44,,UK,desktop,ad,2022-08-30,2022-03-30,2022-12-30,,2024-03-18,1,1,0,student,4.99,apple_pay,125.0,0.35,41.0,23.0
U01991,35-44,F,UK,desktop,organic,2021-03-06,2021-07-30,2021-03-30,,2023-12-30,1,1,0,student,4.99,apple_pay,89.0,0.99,89.0,3.0
U01468,25-34,M,France,desktop,referral,2023-08-04,,2023-10-01,,2024-08-30,1,0,0,individual,9.99,,168.0,0.23,,43.0
U01508,45-54,Prefer not to say,India,mobile,ad,2021-10-07,2021-11-06,2021-11-15,,2024-10-30,1,1,0,individual,9.99,apple_pay,68.0,0.7,99.0,20.0
U01737,55+,M,US,mobile,social_media,2021-09-23,2021-03-30,2021-10-30,,2023-11-21,1,1,0,student,,apple_pay,38.0,0.12,81.0,4.0
U00026,35-44,Other,France,mobile,referral,2022-03-30,,2022-02-07,,2023-06-30,1,0,0,individual,9.99,card,95.0,0.83,57.0,24.0
U01499,45-54,F,US,mobile,organic,2022-03-30,2022-05-25,2022-06-08,,2024-11-23,1,1,0,student,4.99,card,47.0,0.24,53.0,26.0
U00079,25-34,F,UK,tablet,organic,2023-02-28,2023-03-17,,,2023-06-30,0,1,0,free,0.0,,42.0,0.12,4.0,27.0
U00977,25-34,,UK,desktop,social_media,2022-12-30,2023-01-25,2022-12-29,,2023-07-01,1,1,0,,15.99,card,18.0,0.27,21.0,27.0
U00033,45-54,F,,mobile,organic,2022-12-20,2023-03-30,2023-04-14,2024-01-24,2024-10-01,1,1,1,student,4.99,paypal,57.0,0.25,10.0,17.0
U01235,35-44,F,France,desktop,ad,2022-06-22,,2022-12-30,2023-08-22,,1,0,1,family,15.99,google_pay,104.0,0.37,,39.0
U01064,25-34,F,India,mobile,ad,2023-09-30,,2023-07-12,2024-01-06,,1,0,1,individual,9.99,apple_pay,40.0,0.66,10.0,34.0
U00423,35-44,M,France,mobile,referral,2021-03-16,,2021-06-12,2021-10-31,2024-12-30,1,0,1,individual,,card,140.0,0.83,36.0,18.0
U00394,55+,Other,UK,mobile,social_media,2023-01-19,,2023-03-30,,2023-12-30,1,0,0,individual,9.99,paypal,17.0,0.84,28.0,26.0
U00164,18-24,F,India,mobile,,2022-03-30,2022-08-30,2022-08-28,,2024-03-03,1,1,0,student,4.99,google_pay,85.0,0.06,78.0,20.0
U00204,18-24,M,UK,mobile,,2022-10-11,,2023-02-11,,2024-04-17,1,0,0,student,4.99,card,97.0,0.38,7.0,29.0
U00778,55+,Other,UK,mobile,,2021-01-05,,2021-03-30,2021-03-30,,1,0,1,family,15.99,card,36.0,,32.0,10.0
U01327,35-44,M,,mobile,referral,2022-06-30,2022-07-28,,,2023-08-29,0,1,0,free,0.0,,137.0,0.52,62.0,29.0
U00619,55+,M,Germany,mobile,,2022-07-17,,2022-09-07,2023-03-30,2024-10-12,1,0,1,individual,9.99,google_pay,58.0,0.87,63.0,17.0
U00975,45-54,F,Australia,desktop,referral,2021-12-07,,2021-03-30,2022-10-06,2023-07-30,1,0,1,individual,9.99,google_pay,166.0,0.87,89.0,33.0
U00809,18-24,,India,desktop,,2023-09-30,2023-10-16,2023-11-15,2024-11-07,2023-08-16,1,1,1,student,4.99,paypal,6.0,0.97,32.0,14.0
U00421,35-44,F,UK,mobile,referral,2022-03-30,2022-07-22,2022-03-30,,2023-10-22,1,1,0,individual,9.99,card,16.0,0.39,30.0,11.0
U01610,25-34,Other,US,mobile,social_media,2023-11-24,2023-12-24,,,2024-10-17,0,1,0,free,0.0,,,0.55,12.0,7.0
U01358,35-44,Other,India,desktop,social_media,2023-03-30,,2024-03-23,2024-01-10,2024-03-25,1,0,1,student,4.99,paypal,42.0,0.8,8.0,17.0
U01779,25-34,Prefer not to say,Brazil,mobile,referral,2021-03-30,2021-07-23,2021-03-30,,2023-08-16,1,1,0,student,4.99,google_pay,1.0,0.74,,15.0
U00775,55+,F,UK,desktop,ad,2021-03-23,,2021-04-23,2021-09-30,2023-10-12,1,0,1,,4.99,card,58.0,,74.0,21.0
U01420,55+,M,Germany,mobile,referral,2023-12-28,2024-01-27,2024-06-15,2025-07-30,2024-02-27,1,1,1,family,15.99,card,169.0,0.52,62.0,35.0
U00219,45-54,Other,India,desktop,ad,2023-03-30,,2024-03-20,2024-08-09,2023-07-31,1,0,1,student,4.99,apple_pay,162.0,0.84,4.0,48.0
U00354,25-34,Prefer not to say,UK,mobile,ad,2023-12-15,,2024-03-30,,2023-03-30,1,0,0,student,4.99,card,135.0,0.13,94.0,9.0
U01691,45-54,Other,UK,mobile,referral,2023-09-30,,,,2023-03-30,0,0,0,free,0.0,,147.0,0.93,63.0,18.0
U00926,45-54,M,Canada,mobile,social_media,2021-04-30,,2021-07-16,,2023-05-16,1,0,0,family,15.99,card,107.0,0.06,37.0,38.0
U01260,18-24,,UK,mobile,social_media,2021-06-11,2021-07-11,2021-07-09,,2023-07-23,1,1,0,student,4.99,apple_pay,152.0,0.12,56.0,4.0
U01898,45-54,F,India,desktop,ad,2022-11-16,2022-12-16,2023-03-23,,2023-03-23,1,1,0,student,4.99,google_pay,86.0,0.6,,25.0
U00060,25-34,Prefer not to say,US,mobile,ad,,,2021-03-30,,2023-05-27,1,0,0,,4.99,google_pay,62.0,0.42,87.0,48.0
U01595,18-24,Prefer not to say,UK,mobile,,2022-03-30,2022-08-02,2022-03-30,2024-01-14,2024-04-30,1,1,1,family,15.99,apple_pay,20.0,0.5,32.0,19.0
U00711,55+,Prefer not to say,US,mobile,ad,2023-11-30,,,,2024-04-14,0,0,0,free,0.0,,122.0,0.7,92.0,42.0
U01212,45-54,M,Germany,mobile,referral,2023-03-30,,2023-03-30,,2024-03-30,1,0,0,individual,9.99,card,156.0,0.02,84.0,50.0
U00074,45-54,,UK,,referral,2022-11-16,,2023-03-30,,2024-09-29,1,0,0,student,4.99,apple_pay,104.0,0.38,84.0,38.0
U00163,55+,M,UK,mobile,referral,2023-02-28,2023-03-16,2023-03-11,2025-02-11,2024-04-19,1,1,1,family,15.99,google_pay,74.0,0.55,25.0,6.0
U00351,55+,Prefer not to say,France,mobile,social_media,2023-12-19,2024-01-18,2024-05-24,,2023-01-26,1,1,0,individual,9.99,apple_pay,137.0,0.89,38.0,19.0
U00556,35-44,Prefer not to say,Canada,mobile,referral,2021-11-21,,2022-01-07,,2023-05-30,1,0,0,family,15.99,google_pay,0.0,0.49,83.0,27.0
U00586,,M,France,desktop,referral,2022-03-05,2022-03-30,2022-06-08,,2023-05-27,1,1,0,individual,9.99,paypal,16.0,0.08,86.0,37.0
U00629,25-34,F,US,desktop,ad,2022-12-14,,,,2024-12-30,0,0,0,free,,,,0.02,71.0,45.0
U01302,45-54,Other,Australia,mobile,referral,2022-03-30,2022-08-04,,,2023-01-28,0,1,0,free,0.0,,161.0,0.38,,45.0
U00352,18-24,Other,Brazil,tablet,,2021-07-16,,2021-03-30,2023-06-30,2023-03-30,1,0,1,family,15.99,apple_pay,141.0,0.38,17.0,29.0
U00046,35-44,F,UK,mobile,referral,2021-07-30,2021-08-30,,,2024-01-30,0,1,0,free,0.0,,21.0,0.47,34.0,34.0
U01728,35-44,Other,US,mobile,organic,2022-10-16,,2022-03-30,,2023-08-21,1,0,0,,9.99,paypal,92.0,0.67,26.0,28.0
U00382,18-24,,UK,mobile,organic,2023-06-13,2023-07-30,2023-10-17,,2024-03-30,1,1,0,,15.99,paypal,34.0,0.34,22.0,1.0
U01119,25-34,Other,UK,mobile,,2023-02-27,,,,2023-03-30,0,0,0,,0.0,,39.0,,31.0,39.0
U00582,55+,F,India,mobile,social_media,2023-03-30,,2023-05-21,,2023-02-19,1,0,0,individual,9.99,card,179.0,0.52,59.0,15.0
U00077,25-34,F,Australia,mobile,ad,2022-10-10,2022-11-30,2022-11-30,,2023-04-30,1,1,0,student,4.99,paypal,74.0,0.15,10.0,32.0
U01987,18-24,M,UK,mobile,,2023-09-28,,2023-11-10,,2024-09-30,1,0,0,individual,9.99,card,37.0,0.24,50.0,18.0
U01465,35-44,F,UK,mobile,,2023-03-30,2023-05-09,2023-07-17,2025-06-30,2024-06-24,1,1,1,student,4.99,google_pay,108.0,0.75,1.0,40.0
U01104,55+,F,UK,desktop,social_media,2023-03-30,2023-05-15,2023-08-13,,2024-03-30,1,1,0,,9.99,,120.0,0.24,36.0,15.0
U01006,25-34,Prefer not to say,US,desktop,organic,2022-03-30,,2022-09-06,2023-03-30,2023-03-29,1,0,1,family,15.99,google_pay,53.0,0.13,0.0,18.0
U01665,18-24,M,UK,desktop,ad,2022-04-30,2022-05-18,2022-05-30,,2024-12-03,1,1,0,family,15.99,paypal,56.0,0.13,0.0,23.0
U01062,55+,Prefer not to say,India,desktop,,2021-04-15,,2021-09-18,,2024-03-30,1,0,0,individual,9.99,paypal,160.0,0.97,48.0,39.0
U01965,18-24,M,UK,desktop,,2021-01-30,,,,2023-05-23,0,0,0,free,,,5.0,0.93,14.0,50.0
U00031,25-34,Other,UK,desktop,social_media,2021-09-30,,2022-01-07,,2024-10-30,1,0,0,student,4.99,paypal,96.0,0.75,0.0,4.0
U01304,55+,M,Germany,tablet,ad,2021-06-14,,2021-03-30,2022-07-23,2024-09-30,1,0,1,family,15.99,card,97.0,0.92,38.0,8.0
U01566,,M,,smart_tv,,2021-12-30,,2021-12-30,2022-03-30,2023-04-30,1,0,1,individual,9.99,paypal,112.0,0.84,23.0,0.0
U00415,45-54,,Australia,mobile,,2022-08-27,2022-09-26,2022-12-30,,2024-03-30,1,1,0,individual,9.99,paypal,136.0,0.08,63.0,41.0
U01572,18-24,M,UK,smart_tv,,2022-03-30,,2022-05-26,2023-03-30,2023-07-04,1,0,1,student,4.99,card,126.0,0.78,1.0,7.0
U01170,25-34,,UK,mobile,ad,2021-12-30,2022-03-30,2022-02-28,,2023-07-15,1,1,0,individual,9.99,apple_pay,16.0,0.26,57.0,15.0
U00987,55+,Other,France,mobile,social_media,2021-03-19,2021-03-30,2021-09-08,2021-10-30,2023-08-11,1,1,1,family,15.99,apple_pay,93.0,0.55,63.0,45.0
U01684,35-44,Prefer not to say,Canada,mobile,ad,2021-11-04,2021-03-30,2021-06-11,,2024-08-23,1,1,0,individual,9.99,google_pay,8.0,0.86,24.0,41.0
U01621,18-24,Other,Canada,mobile,organic,2021-05-30,,2021-06-30,2021-08-16,2023-08-30,1,0,1,family,15.99,,162.0,0.4,75.0,26.0
U01709,25-34,M,France,smart_tv,social_media,2023-07-30,,2023-03-30,2024-01-30,2024-03-31,1,0,1,,9.99,google_pay,30.0,0.65,83.0,
U01627,25-34,Other,UK,mobile,,2022-07-31,,,,2024-03-30,0,0,0,free,0.0,,61.0,0.79,91.0,1.0
U00345,55+,Prefer not to say,Brazil,mobile,,2023-11-24,2023-12-24,2024-01-18,,2024-07-11,1,1,0,individual,9.99,card,77.0,0.61,69.0,25.0
U00045,,M,UK,desktop,ad,2023-12-10,,,,2023-06-30,0,0,0,free,0.0,,13.0,0.05,8.0,40.0
U00949,55+,,US,desktop,social_media,2021-03-30,2021-05-17,2021-03-06,,2023-01-12,1,1,0,family,15.99,google_pay,120.0,0.84,62.0,35.0
U00169,45-54,M,,desktop,,2022-07-19,2022-08-30,,,2023-03-30,0,1,0,free,0.0,,160.0,0.86,96.0,3.0
