track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,release_date,genre
ROC02606,Address Month,The Killers,Quality Style,51,167064.0,no,2023,Rock Music
HIP01074,Show Different,Post Malone,I Know,67,165553.0,yes,2023,hiphop
HIP02096,Win Century,Drake,Night Car,75,249828.0,False,2024-09-21,HIP-HOP
POP00719,East Low,Taylor Swift,Worry Deep,74,233963.0,False,2017-08-10,
ELE00561,Six Exactly,Bicep,Traditional Decision,48,222077.0,no,,Electronic
POP00984,Air Glass,Ariana Grande,Hour Also,74,166607.0,0,2021,
ELE02840,Myself Go,Calvin Harris,One They,59,160397.0,False,2016-10-12,Electronic
HIP01336,Material Media,,Find Later,58,153988.0,True,26/05/2015,hip hop
R-N01280,Health Director,Beyonce,Public Grow,63,202140.0,clean,2024,r-n-b
POP02458,Require Forward,Ed Sheeran,Growth Ok,78,251016.0,,03-21-2023,pop
POP02289,Artist Speech,Billie Eilish,Million Her,-1,193311.0,False,,pop music
ELE01215,Note By,Bonobo,Day Car,46,168538.0,1,04-10-2018,Electronic
ELE00329,Central Environmental,Bonobo,Shake Late,60,175254.0,1,May 2021,ELECTRONIC
HIP02192,Measure Election,Post Malone,Floor Whole,73,257371.0,True,11-19-2016,HIP-HOP
ELE00367,Direction Part,Disclosure,Line Fight,66,243679.0,,07-27-2021,electronic
HIP02418,Two According,Travis Scott,Section Real,66,177553.0,0,10-28-2017,hip-hop
R-N01804,Wish Sense,H.E.R.,Professor Close,71,226123.0,,,rnb
POP01059,Particularly Laugh,Harry Styles,Option Same,999,157249.0,0,08-08-2023,pop
ROC02136,Can Partner,Arctic Monkeys,Difference Effect,55,180888.0,no,04/09/2019,ROCK
ROC02538,Prove Impact,Coldplay,Yes Add,64,207976.0,True,2015-06-05,Rock Music
R-N02865,Hard Our,Beyonce,Night Test,65,228994.0,0,2024,R&B
ELE00016,Forward Office,,Back Reflect,40,160500.0,,08-07-2015,Electronic
R-N00068,Interesting Keep,Jhene Aiko,Rise Security,70,150836.0,False,2017-11-28,rnb
HIP02688,Point Interview,Post Malone,Language Phone,61,191932.0,False,2017,hip-hop
ROC01047,Information Security,Radiohead,Chance Operation,61,254424.0,False,2024,ROCK
ELE01268,Nation Deep,Aphex Twin,Ever Kitchen,53,227584.0,False,,Electronic
ELE02836,Commercial Soon,Disclosure,Hard Present,54,157506.0,no,May 2021,ELECTRONIC
HIP01054,Central So,Cardi B,Change First,63,230647.0,False,2023-07-30,HIP-HOP
ROC01123,These Deal,The Killers,Like Concern,62,208120.0,0,2021,
ELE00488,Practice Well,Bicep,Woman Particular,50,176818.0,False,Jul 2021,electro
ELE01594,Truth Her,Aphex Twin,Consider My,57,194490.0,yes,07-03-2021,electro
ELE01352,Trouble Wind,Bonobo,Issue Sound,53,205766.0,True,18/08/2019,electronic
ELE02664,Positive Treat,,Effort Majority,55,237248.0,,2017-06-24,electronic
POP01276,Be Medical,Taylor Swift,Group High,90,213769.0,False,May 2017,pop music
ELE00100,Growth Red,Four Tet,Return Picture,52,165588.0,1,03-09-2020,electro
ELE02362,Personal Election,Calvin Harris,However Without,47,177027.0,False,06-26-2024,ELECTRONIC
ROC00895,Choose Executive,The Killers,Doctor Sound,58,236801.0,False,,ROCK
ELE00043,Development Million,,Manage Education,39,217272.0,0,2015-09-16,electronic
ROC01397,Treatment Once,Coldplay,Establish Make,63,202038.0,no,12-26-2024,
R-N01053,Store Star,H.E.R.,,82,262272.0,explicit,07-01-2016,RNB
POP00879,There Chance,Olivia Rodrigo,Loss Room,82,156440.0,0,Feb 2017,Pop
ROC01475,Network Keep,Coldplay,Admit Color,75,261458.0,clean,10-02-2015,Rock Music
R-N00473,Truth Bag,Ella Mai,Difficult Else,67,157106.0,no,Nov 2018,r&b
HIP02315,Public Authority,J. Cole,Child Play,68,172411.0,no,02-28-2024,hip-hop
ROC02625,Price Listen,The Killers,Section Magazine,64,225917.0,1,Apr 2018,rock
R-N01771,Bag Human,Frank Ocean,Opportunity Reach,52,177316.0,False,2019-01-14,rnb
HIP01701,Discuss Wonder,,Stuff However,60,172671.0,0,11/06/2023,hiphop
POP00549,Finally Gun,Taylor Swift,Wrong Under,70,207156.0,clean,2024-03-05,POP
ELE01062,Player Senior,Calvin Harris,Card Book,62,156871.0,False,2016,electronic
POP02165,Then Pick,Harry Styles,Worry Bank,68,246843.0,0,2020-04-07,
ELE00087,Federal Long,Four Tet,Contain Book,71,153310.0,True,2020,ELECTRONIC
HIP01000,Floor Time,J. Cole,Soon Than,64,243058.0,,12-28-2018,Hip-Hop
ROC00206,Ten Side,Foo Fighters,Professor Policy,59,252336.0,False,19/02/2023,Rock
POP02859,Beat Project,Dua Lipa,She Family,76,221260.0,1,,pop music
R-N01830,Their Say,Beyonce,Table Assume,70,194313.0,False,2023-02-19,r&b
ROC01723,Near Investment,Imagine Dragons,Analysis The,62,231514.0,0,May 2024,Rock Music
R-N02711,Under Prepare,Beyonce,Article Start,62,213538.0,True,09/12/2021,rnb
R-N01976,Actually Can,Frank Ocean,,72,225512.0,False,2016-04-16,r&b
R-N01675,Discover Nothing,SZA,Crime Draw,72,195540.0,True,,R&B
ROC02792,Crime Might,Imagine Dragons,Its Far,62,257076.0,yes,04-11-2021,ROCK
HIP00634,Fire Effect,Travis Scott,Issue Possible,72,223690.0,yes,2021,hip-hop
HIP01749,Alone Morning,Cardi B,Put Possible,70,242410.0,True,2020-03-16,Hip-Hop
R-N02507,Artist Thank,Ella Mai,Either Responsibility,62,220703.0,False,,RNB
POP02078,Artist Already,,Similar College,74,185638.0,0,14/05/2022,POP
HIP02065,Painting Up,J. Cole,One On,68,229054.0,clean,2020-05-10,hip-hop
ELE02744,Agent Teach,Bonobo,Share Wife,62,999999999.0,explicit,Mar 2015,EDM
HIP01856,Address News,Cardi B,Better Skill,75,158834.0,0,Jun 2015,hip hop
R-N01986,Fight Four,Jhene Aiko,Where Pass,67,236314.0,True,2019-10-12,rnb
R-N01577,Economic Member,SZA,Power Half,70,223902.0,0,2021,r&b
ELE02061,System Mouth,Martin Garrix,Voice World,49,256861.0,True,11-28-2023,ELECTRONIC
ELE01608,Race Wrong,Disclosure,Yeah Hand,64,259085.0,no,09/12/2019,electro
HIP01840,Medical Adult,Cardi B,Clear Adult,64,169013.0,False,,hip-hop
HIP01683,Glass Understand,Cardi B,Involve Land,65,265060.0,True,02-27-2022,hiphop
POP00463,Instead Deep,Ariana Grande,Week Drop,76,210616.0,,11-04-2020,
R-N01268,Show Surface,The Weeknd,Change Thousand,65,219683.0,clean,2015-01-14,RNB
HIP02774,My Direction,Nicki Minaj,Arm Issue,72,253612.0,explicit,05-26-2015,Hip-Hop
HIP00369,,J. Cole,Suddenly Without,70,176326.0,True,,hip-hop
ELE01931,Stuff Than,Martin Garrix,Entire Happen,70,166778.0,False,2024-10-07,EDM
ROC01500,South Feeling,Radiohead,Significant Approach,75,173473.0,clean,10-07-2015,ROCK
ELE02081,Decide Hit,Four Tet,Receive Fund,69,188724.0,0,Apr 2022,ELECTRONIC
HIP02216,Thing Thousand,Nicki Minaj,Bar Military,71,175247.0,no,02-21-2023,Hip-Hop
HIP02233,Experience Unit,Post Malone,Within Trip,68,263438.0,True,21/06/2015,hip-hop
R-N02220,National Himself,Ella Mai,Try Bag,72,239666.0,False,,rnb
ROC02678,Indeed Lot,Linkin Park,Part Vote,65,156486.0,clean,Oct 2020,rock
ROC02545,Sell Hot,Coldplay,Training Prove,76,187277.0,1,,
ROC02410,Seven Despite,Linkin Park,Fill Wife,61,241797.0,0,,ROCK
POP02481,People Like,Dua Lipa,,86,261819.0,True,05-24-2022,
HIP02785,There Change,Nicki Minaj,Hold Scientist,73,165268.0,False,2024-04-26,hiphop
ELE00820,Threat Affect,Calvin Harris,Would Must,57,228223.0,False,12-30-2021,electro
ELE01158,Spend School,Disclosure,,59,213723.0,,08-05-2020,ELECTRONIC
POP02192,Maintain Threat,Ariana Grande,Price Cut,88,243137.0,False,Oct 2023,POP
HIP02514,Medical Star,Nicki Minaj,Human Chair,77,211710.0,,2018-11-16,HIP-HOP
HIP01060,Benefit Few,Drake,Expect Meet,74,232466.0,clean,2024,hip hop
HIP00722,Black Budget,Nicki Minaj,Positive Rate,59,216433.0,,23/08/2015,hip hop
ELE01356,Too Bed,Bonobo,Want Down,59,258520.0,0,May 2021,Electronic
ROC02605,Program Including,Coldplay,Responsibility Author,71,194030.0,0,16/09/2024,
HIP02055,Together Help,Travis Scott,Author Tax,62,201214.0,1,,HIP-HOP
POP00146,Identify Crime,Ed Sheeran,Reduce Interesting,66,166274.0,explicit,07-12-2017,
ROC01843,Vote Boy,Foo Fighters,Including Deep,59,205562.0,clean,2023-02-17,
R-N00575,Oil Often,Beyonce,Ready Trouble,58,171591.0,no,2022,RNB
ROC01407,Indicate House,Imagine Dragons,,67,240582.0,True,08/08/2016,Rock
R-N00122,Hold Personal,Beyonce,Nor Matter,68,254031.0,1,,r&b
POP02598,Side Body,Dua Lipa,Congress At,83,236914.0,clean,10/04/2022,pop
HIP01707,Art Sometimes,Post Malone,Different Individual,66,242164.0,0,2017-04-24,HIP-HOP
ELE02065,Clearly Order,Four Tet,Travel Also,52,174682.0,0,2024-01-19,electro
ELE01395,Drug Class,Aphex Twin,World Common,47,155091.0,clean,10-27-2024,ELECTRONIC
ELE02806,Most Beautiful,Disclosure,Upon Budget,43,261049.0,yes,10-15-2019,EDM
R-N02575,Less Successful,The Weeknd,Organization Sense,67,238943.0,no,2021-12-08,r-n-b
HIP01217,Decide Yet,Travis Scott,Popular Of,66,150512.0,explicit,,hiphop
ELE00099,Score Approach,Four Tet,State Story,50,210545.0,explicit,2020-12-24,ELECTRONIC
HIP01635,Quite Office,Cardi B,Paper Fall,50,239036.0,yes,22/08/2022,hip hop
ROC01270,Skill Blue,,Federal Beautiful,49,258127.0,,17/12/2019,
ROC00515,Measure Business,Arctic Monkeys,Determine Cover,57,222877.0,no,2015,Rock Music
POP02368,Billion Memory,Dua Lipa,Institution Sort,67,198874.0,0,May 2024,POP
ELE01858,Public Move,Four Tet,She Major,63,169506.0,False,2017-07-04,Electronic
POP00165,Policy Various,Harry Styles,For Mission,77,258521.0,no,2016,
ROC01074,Individual Per,Linkin Park,Firm Three,67,252911.0,False,13/12/2021,Rock Music
HIP00969,Thing Significant,Post Malone,Field Summer,78,153592.0,True,,hip-hop
R-N02232,Piece Ago,SZA,Approach Human,57,185743.0,True,2020,R&B
R-N01872,Since Whether,Ella Mai,Long Apply,76,182734.0,yes,02/07/2021,RNB
R-N00094,,SZA,Suffer Chance,71,252184.0,no,02-10-2023,R&B
POP00995,Speech Offer,,Piece Officer,73,158058.0,clean,2017-12-28,Pop
ROC00416,Condition Food,Coldplay,Decide Draw,52,225261.0,0,27/07/2016,Rock
ROC00702,Power Parent,Linkin Park,Sit Sing,45,156677.0,0,23/05/2018,rock
ROC00282,Operation Significant,Imagine Dragons,More Morning,69,249427.0,True,2020,Rock
HIP00943,Most Since,Travis Scott,Newspaper Number,54,200228.0,,04-30-2017,hip-hop
ELE02646,Rather Pressure,Disclosure,Kitchen Trip,64,179737.0,0,Jul 2022,electronic
POP01079,Send Good,Harry Styles,Learn Move,80,217973.0,no,2019-02-04,Pop
ROC02248,Practice Pull,Radiohead,Board Wait,87,226686.0,0,Mar 2021,Rock
HIP00522,Break This,Kendrick Lamar,,63,233341.0,0,,HIP-HOP
HIP02613,Month Alone,Post Malone,More Wall,70,240238.0,1,06-03-2023,HIP-HOP
R-N01621,Identify Grow,Beyonce,Fact Civil,68,245699.0,explicit,30/10/2021,rnb
HIP01052,Similar Develop,Cardi B,Smile Writer,73,169234.0,1,,hiphop
HIP01389,Soldier Place,Nicki Minaj,Special Play,73,220635.0,clean,16/04/2017,hip hop
POP02115,Stock Positive,Dua Lipa,Week Performance,71,179129.0,,2016,pop music
POP02057,Society Public,Ed Sheeran,Service Our,101,180422.0,yes,07-13-2015,pop music
POP02335,Situation Performance,Dua Lipa,Strategy Simply,78,214505.0,0,Nov 2018,
ROC01170,Wish Real,Foo Fighters,Key Realize,58,246994.0,clean,Apr 2023,rock
R-N02128,Occur Part,Frank Ocean,Out Foreign,68,264861.0,0,27/09/2021,r&b
ELE02788,Group Ever,Disclosure,Find Me,68,253120.0,0,06-26-2017,electronic
POP02034,Partner Simple,Dua Lipa,Good Public,82,235236.0,True,Apr 2016,pop
POP02857,Really Author,Olivia Rodrigo,Dark Out,73,0.0,False,,pop
HIP00355,Material Film,,,68,257085.0,yes,2018-08-02,HIP-HOP
ROC02131,Different Important,Linkin Park,Somebody Heavy,66,244716.0,yes,2018-12-02,ROCK
HIP00417,Service Say,J. Cole,,71,239198.0,clean,Apr 2019,hip-hop
R-N02620,,SZA,Race Sit,79,-1000.0,,,RNB
HIP01858,Imagine Wife,Nicki Minaj,Me Movie,70,193809.0,False,2023-05-18,hiphop
HIP02434,Buy Into,Post Malone,,74,157460.0,clean,Apr 2017,hip-hop
POP00342,Address Group,Taylor Swift,Lawyer Before,76,150960.0,no,,pop music
R-N01206,Forget Worker,SZA,Idea Manage,88,203247.0,True,04-18-2021,R&B
ROC00741,Require Indeed,Foo Fighters,Within Training,59,165418.0,False,26/12/2017,
ELE01708,Scene Series,Calvin Harris,Forward Reality,53,165595.0,False,2020-04-13,ELECTRONIC
HIP00119,War Appear,Post Malone,,81,180966.0,yes,16/09/2015,HIP-HOP
ELE02455,Certainly Drop,Martin Garrix,More Yet,60,170047.0,1,12-05-2023,ELECTRONIC
ELE00089,Social Sit,Bicep,New Lead,50,150600.0,1,29/12/2017,ELECTRONIC
ROC02607,Far Quickly,Coldplay,Activity Mr,75,233814.0,no,07-01-2016,Rock Music
HIP01341,Remember Main,Cardi B,Information Medical,71,204136.0,True,2023,HIP-HOP
R-N01532,Right Remember,Beyonce,Issue Heavy,78,210697.0,False,Oct 2018,rnb
R-N01123,Final That,SZA,,66,196630.0,0,07-26-2024,rnb
POP00829,Together Billion,Harry Styles,,73,180352.0,,22/01/2023,
ROC01097,Half Always,Imagine Dragons,Agent Move,62,256874.0,0,,rock
ROC00869,Thus Recently,Arctic Monkeys,Our Option,52,252255.0,0,04-24-2019,
POP00526,This Discuss,Ed Sheeran,Ready Stand,64,152087.0,,,
ROC02054,Sound Choose,Linkin Park,,58,267486.0,True,Aug 2022,
ROC02980,Result Stop,Imagine Dragons,One Thank,60,247160.0,yes,02-04-2020,rock
HIP01245,Speak Away,J. Cole,Have Whether,59,153751.0,no,Jul 2020,hip-hop
ELE00108,Never Recently,Disclosure,Bring Pattern,67,192416.0,False,02/12/2015,ELECTRONIC
ELE01460,Per Person,Four Tet,Protect Board,44,153263.0,0,,EDM
POP01817,Yet Billion,Olivia Rodrigo,Beyond Everyone,70,259417.0,,,pop music
R-N02086,Foreign President,SZA,Would Role,76,221390.0,,Oct 2018,r-n-b
POP01933,White Deep,Olivia Rodrigo,Machine Individual,74,249312.0,,2018-04-04,POP
R-N00256,Hot Interview,Ella Mai,Get Score,72,238847.0,0,,r-n-b
R-N02530,Mrs Vote,,Charge Young,64,156304.0,1,03-11-2019,r&b
R-N02889,Positive Summer,Jhene Aiko,System Today,62,208348.0,yes,,RNB
HIP02936,,Post Malone,Day Seek,78,211935.0,True,2024,hiphop
R-N01993,Debate Some,SZA,Guess Night,56,268934.0,,May 2015,rnb
ELE02466,Rich But,Four Tet,Into People,-1,163445.0,True,Jan 2021,Electronic
ELE01088,Treat Beyond,Disclosure,Plan Occur,999,190950.0,clean,30/01/2023,Electronic
ROC01275,Interesting Television,Radiohead,Huge Environment,57,224750.0,True,05/03/2015,rock
HIP00996,High Contain,Travis Scott,Think Even,56,152621.0,clean,Nov 2021,hiphop
POP02246,Hot Piece,Ed Sheeran,Memory Attorney,69,250336.0,no,,
HIP02343,Low Quality,Drake,Never Turn,66,203532.0,False,14/07/2020,hip hop
POP02026,Science Who,Harry Styles,Wear From,87,248637.0,0,2024-07-17,Pop
ELE02244,Trial Business,Martin Garrix,Ok Look,65,151753.0,1,,EDM
POP00911,Sell Let,Taylor Swift,Minute Ability,76,229499.0,explicit,2021,Pop
R-N02484,Almost Despite,Jhene Aiko,Much Start,68,247901.0,True,2016-08-10,RNB
POP00860,Must Player,Billie Eilish,Debate Win,76,175304.0,clean,Feb 2018,pop
R-N00663,Should Off,The Weeknd,,64,233408.0,clean,2019,R&B
ELE02980,Place Despite,Martin Garrix,Strong Report,43,161127.0,False,,Electronic
HIP00834,Staff Out,Post Malone,About To,63,268768.0,1,05-18-2016,hip hop
R-N01973,Letter Even,Jhene Aiko,,,237925.0,False,2024-10-29,r-n-b
HIP00771,Alone Often,Drake,Kitchen Experience,66,180235.0,0,,hiphop
HIP02984,Whatever Strong,Travis Scott,Local Month,80,161050.0,0,2018-10-28,hip hop
ELE00859,Event Course,Martin Garrix,,72,256655.0,clean,29/04/2020,Electronic
R-N01585,Push In,Beyonce,Son Former,70,197313.0,,2021,RNB
R-N01514,Two Later,Ella Mai,Cause Perform,67,255784.0,0,19/04/2020,r&b
HIP00713,Truth Such,J. Cole,Agreement Fine,55,198128.0,0,11/08/2016,hip-hop
R-N01285,Between Hard,H.E.R.,Modern Explain,67,242333.0,False,2024-03-25,RNB
HIP02139,Focus Capital,J. Cole,Stay Human,65,173100.0,,2022-10-04,Hip-Hop
ELE00318,Example Machine,Martin Garrix,Model Wish,51,201150.0,no,06/05/2020,electronic
ELE00403,Light Ball,Martin Garrix,Open Available,53,208130.0,1,2019,EDM
POP02871,Statement Identify,Ed Sheeran,,78,239784.0,False,09-14-2024,Pop
ELE00727,Central From,Four Tet,Say Skin,43,233996.0,,01-15-2016,electronic
ELE01232,Industry Oil,,Various Son,47,238742.0,no,2019-09-16,electro
ELE01452,,Bicep,Bad Hotel,62,259523.0,,2021,ELECTRONIC
R-N02738,Sit Song,H.E.R.,,57,261167.0,0,30/08/2016,r&b
POP02243,,Ed Sheeran,Paper Exist,64,164476.0,clean,06/05/2018,pop
R-N00060,Cup Order,SZA,Film Series,62,186236.0,False,12-16-2017,r&b
POP01291,Use Southern,Billie Eilish,,91,210757.0,1,2024,Pop
ROC01100,Happy Always,Foo Fighters,Role Off,60,224232.0,0,2017,rock
ELE00060,War Build,Martin Garrix,Adult Opportunity,54,236030.0,0,13/05/2020,EDM
HIP00583,Data Series,Cardi B,,61,207442.0,no,2019,HIP-HOP
HIP02288,Wait System,Kendrick Lamar,Perhaps Week,65,254207.0,True,Apr 2021,HIP-HOP
ELE01386,Rich Letter,Disclosure,,44,177309.0,0,24/08/2020,Electronic
R-N02435,Throw Treatment,SZA,Risk Adult,-1,234673.0,0,07-17-2024,rnb
R-N01838,Piece House,H.E.R.,Page Perform,65,241473.0,yes,10-27-2022,R&B
HIP00375,Reach Subject,J. Cole,Performance Book,63,-1000.0,,01-03-2021,hip-hop
POP01751,Until Much,Billie Eilish,Responsibility Many,79,155616.0,explicit,2021,pop
POP02336,Per Just,Ed Sheeran,,78,204616.0,True,2015-04-05,pop
HIP01691,Kid Road,Cardi B,Rest Receive,71,999999999.0,False,,hip-hop
ROC01489,Fire Own,Coldplay,Beautiful Require,68,246420.0,no,07-12-2023,rock
R-N02616,With Participant,Beyonce,Almost Its,62,265895.0,no,2021,R&B
R-N02384,,H.E.R.,Owner Board,76,212944.0,False,2015-03-25,r&b
R-N02355,Become Both,The Weeknd,How Continue,101,243475.0,0,2022,RNB
ELE02809,Open Bank,Martin Garrix,Detail Experience,62,250081.0,clean,2015,electronic
HIP02940,Sound Sort,Drake,May Despite,61,213911.0,0,2018,hiphop
R-N00753,Speech Huge,Beyonce,National Company,68,197041.0,False,26/10/2017,r&b
ROC00298,Clearly Seat,Imagine Dragons,There Event,59,196022.0,False,2015,Rock Music
ROC02892,As Entire,The Killers,Focus Medical,55,157889.0,0,2024,Rock Music
R-N00426,Finish Remember,The Weeknd,Hear Benefit,61,215201.0,True,Oct 2021,RNB
ELE01451,Shoulder College,Disclosure,Hospital Science,48,,no,2019,ELECTRONIC
ELE02126,Accept Get,,Hit Resource,46,213606.0,,2019,ELECTRONIC
POP01268,Among Beyond,Ariana Grande,Push Practice,70,162214.0,True,2018-05-25,Pop
POP01638,Concern Mouth,Dua Lipa,Might Bank,88,200548.0,0,08-14-2024,pop
R-N00312,Share Hundred,SZA,Air Point,60,207963.0,no,2023,RNB
HIP00507,Wrong Religious,Post Malone,Key Run,69,198808.0,,02-03-2021,HIP-HOP
HIP01008,Finish Value,Nicki Minaj,Now Deep,66,212591.0,False,2023,hip hop
POP02038,Including Conference,Harry Styles,Send Use,74,,True,27/12/2024,pop music
ELE01643,Hope Such,Bicep,End Voice,53,209838.0,False,10/03/2024,ELECTRONIC
POP02972,Draw Use,Taylor Swift,He From,65,175062.0,clean,04-27-2021,POP
HIP01291,Add Risk,Travis Scott,Office Task,67,260757.0,0,Oct 2015,HIP-HOP
HIP02910,East Yes,Cardi B,Financial Town,73,-1000.0,True,,hip hop
ROC02968,Food Send,Foo Fighters,Professor Own,,202971.0,yes,04-22-2018,rock
HIP00519,Address Follow,Kendrick Lamar,Letter Save,55,233327.0,no,,hip-hop
HIP02027,Write Southern,Post Malone,Home Could,67,224632.0,0,13/03/2017,Hip-Hop
R-N00177,Education Together,Frank Ocean,Positive Play,60,211034.0,True,Sep 2018,RNB
ELE00340,But Who,Bicep,Scientist Fact,47,224249.0,False,Nov 2021,electronic
ROC01998,Still Cut,Imagine Dragons,Crime Future,74,266546.0,False,,Rock
R-N02710,Standard Without,SZA,Sound Purpose,57,266759.0,explicit,Nov 2015,RNB
POP00815,Minute Name,Harry Styles,Compare Strong,65,235715.0,False,Dec 2020,
R-N01062,Serious American,Jhene Aiko,Point Raise,69,156508.0,0,2019,R&B
ELE01298,Say Cup,Four Tet,Environmental Institution,64,215703.0,clean,05/09/2015,EDM
ELE02267,Feeling Enjoy,Four Tet,Where Particularly,61,229261.0,False,20/10/2016,EDM
ELE02783,Call National,Calvin Harris,Rock Us,51,244850.0,0,Oct 2018,EDM
ELE00140,First Condition,Martin Garrix,Party Strong,54,163076.0,0,2024,ELECTRONIC
ROC02880,Program Tv,Arctic Monkeys,President Body,46,172376.0,False,2018,rock
R-N00194,Middle Investment,H.E.R.,Us Wind,71,185288.0,,24/09/2017,R&B
POP01008,Account Newspaper,,Science Once,81,160534.0,clean,29/09/2017,
ELE02313,Plant Pm,Martin Garrix,Employee Production,44,,False,,electronic
ELE00990,Support Machine,Disclosure,Time Suggest,66,168771.0,False,,Electronic
ELE00350,Realize Personal,Martin Garrix,Statement Respond,57,192636.0,0,2023-12-31,EDM
ROC02953,Today Seven,Foo Fighters,Provide Also,58,241791.0,False,14/07/2015,Rock
R-N01818,Into Bag,Ella Mai,List Create,69,205328.0,1,07-06-2016,rnb
R-N02746,Dark Story,Frank Ocean,Chair Area,71,258328.0,0,Nov 2018,r&b
HIP00278,Market Kitchen,Nicki Minaj,,70,211599.0,False,07/01/2015,hip hop
POP01286,Including Up,Harry Styles,Raise Building,62,263059.0,clean,,POP
POP00286,Strategy Series,Olivia Rodrigo,Control How,73,265361.0,0,2021,pop music
ROC00312,Whatever Learn,Arctic Monkeys,,53,164321.0,1,05-28-2017,ROCK
HIP02327,Hear Commercial,Travis Scott,Large Heart,71,166753.0,False,,HIP-HOP
HIP00829,Project Prepare,Cardi B,Them Right,73,220010.0,explicit,Dec 2023,Hip-Hop
R-N00337,Born Director,Beyonce,Staff Blood,70,267229.0,True,Mar 2020,RNB
ELE02624,Democratic Ask,Bonobo,Discuss Trip,73,238500.0,no,,electronic
POP01288,Activity Particularly,Harry Styles,Relationship Animal,67,204771.0,False,2020,Pop
ELE01109,Sound Pull,Calvin Harris,Well Hotel,65,190576.0,,2021-10-05,electro
POP00472,Science Election,Ariana Grande,Final What,64,190952.0,,2020-12-25,pop music
POP00283,Above Marriage,Billie Eilish,Hair Other,66,249246.0,yes,25/01/2024,Pop
ROC00357,Four Fall,Arctic Monkeys,Want Vote,50,226998.0,True,30/10/2019,ROCK
ELE02888,Challenge Late,Bicep,Next Decision,53,168153.0,,03-02-2018,Electronic
ELE01449,Western Such,,Pay Often,53,248262.0,False,2019-08-26,ELECTRONIC
POP00099,Chance Unit,Ariana Grande,Unit That,73,206370.0,0,Jun 2019,pop
POP02604,Able Already,Harry Styles,Wide When,70,191594.0,False,2016-04-22,pop
